I_q1_15	I_q2_15	Q_q1_15	Q_q2_15
1.68033e+11	2.53718e+11	-2.09374e+11	-6.99513e+10
4.97065e+11	3.89805e+11	-1.74787e+11	-2.85981e+11
3.00822e+11	2.62668e+11	-8.15414e+10	1.09053e+11
2.34726e+11	2.39423e+11	-1.94031e+11	-5.57762e+10
1.93492e+11	3.64761e+11	-2.03424e+11	-1.97397e+11
2.89606e+11	3.51546e+11	-7.17819e+10	-1.72606e+11
2.28838e+11	5.09739e+11	-1.76898e+11	-1.98622e+11
4.39006e+11	1.95568e+11	-3.43593e+11	-1.05264e+11
1.73979e+11	1.76494e+11	-5.55761e+10	-1.60236e+10
1.083e+11	1.99535e+11	-1.23544e+11	1.07208e+11
3.93834e+11	1.95609e+11	-8.85502e+08	-2.21268e+11
3.06295e+11	5.55458e+11	-1.52003e+11	-2.98508e+09
1.36528e+11	5.24616e+11	-2.79986e+11	-4.10603e+11
2.36297e+11	3.14409e+11	-1.41416e+11	-2.86052e+11
2.19527e+11	3.84397e+11	-3.26027e+11	-1.55334e+11
2.55056e+11	5.16282e+11	-1.24888e+11	-2.28605e+11
2.8762e+11	2.53422e+11	-1.59953e+11	-1.14706e+11
1.5167e+11	3.87471e+11	-2.45436e+11	-1.76578e+11
2.65896e+11	3.97682e+11	7.45725e+10	2.01352e+09
2.70767e+11	4.98207e+11	-3.1984e+11	-2.44949e+11
2.59439e+11	3.73815e+11	-3.80944e+10	-4.08392e+10
1.8101e+11	2.96815e+11	-2.00878e+11	-1.42564e+11
3.87595e+11	2.25313e+11	-2.45986e+11	-4.83311e+11
1.94952e+11	3.37847e+11	-1.36785e+11	-4.06633e+11
2.50498e+11	2.41398e+11	-2.76276e+11	-4.77325e+10
3.54984e+11	2.81786e+11	-1.43673e+11	-2.66101e+11
2.58202e+11	1.90529e+11	-3.00578e+11	-1.38151e+11
2.16948e+11	5.17247e+11	-1.42677e+11	-1.42941e+11
1.73185e+11	3.99628e+11	-3.51019e+11	-1.3216e+11
3.35059e+11	3.72639e+11	-7.57769e+10	-1.8675e+11
3.35094e+11	3.66138e+11	-2.60373e+11	-2.23834e+11
2.51684e+11	4.88084e+11	-1.8556e+11	1.09766e+11
3.38534e+11	4.74828e+11	-2.04891e+10	-3.54747e+11
3.08509e+11	1.87501e+11	-2.12487e+11	-1.12503e+11
3.15583e+11	3.58036e+11	-7.89102e+10	-5.87992e+10
3.03294e+11	4.46343e+11	-3.79942e+10	-2.21525e+11
2.6231e+11	4.52538e+11	-3.57786e+11	-5.20128e+11
2.88222e+11	3.31642e+11	-2.78325e+11	9.55876e+10
2.15807e+11	3.83988e+11	-1.69989e+11	-3.66568e+11
4.28846e+11	3.99639e+11	-2.01615e+11	-2.26129e+11
1.07878e+11	2.99247e+11	-9.9894e+10	-1.69247e+11
1.15459e+11	3.05692e+11	1.03169e+11	-3.36491e+10
1.67017e+11	3.1075e+11	-7.50799e+10	-1.43212e+11
2.50579e+11	3.3269e+11	-6.41823e+10	-2.66128e+11
4.56989e+11	3.1703e+11	-2.30878e+11	-4.44137e+10
1.94163e+11	3.15597e+11	4.01586e+09	-1.38727e+11
1.42337e+11	1.66389e+11	-7.29043e+10	-1.13848e+11
1.41242e+11	4.02771e+11	-2.97014e+11	-3.19633e+11
3.3633e+11	4.07972e+11	-8.06388e+10	-2.01777e+11
1.44964e+11	3.1981e+11	-1.13335e+11	1.97414e+10
4.14205e+11	2.04613e+11	-1.93334e+11	-3.20227e+11
3.53088e+11	2.74364e+11	-9.83052e+10	-2.98384e+11
3.32602e+11	2.60192e+11	-1.3922e+11	-1.30482e+10
1.33846e+11	4.3089e+11	-7.88201e+10	-2.30094e+11
3.74445e+11	4.33468e+11	-2.24212e+11	-2.33436e+11
3.85492e+11	3.34478e+11	-1.52259e+11	-4.64849e+10
2.11344e+11	4.73285e+11	-1.90303e+11	-1.44897e+11
1.70907e+11	3.76286e+11	-2.80916e+11	-1.35583e+11
3.18765e+11	4.00305e+11	-1.64674e+11	-1.77648e+11
1.58562e+11	6.95993e+11	-5.75776e+11	-5.24968e+09
1.43131e+11	4.16841e+11	-3.06737e+11	-2.8409e+11
2.30668e+11	3.96665e+11	-4.55237e+11	-3.00959e+10
3.5377e+11	3.46606e+11	-3.4176e+11	-1.65687e+11
1.3594e+11	4.1288e+11	-2.10147e+10	-1.50471e+11
2.39506e+11	2.41308e+11	-6.18301e+10	-2.44689e+11
2.10729e+11	2.41496e+11	-2.36396e+11	-2.40785e+11
4.37688e+11	1.91472e+11	-2.87288e+11	-1.03766e+11
4.52891e+11	3.47907e+11	-9.2968e+10	-2.60318e+11
1.96083e+11	5.81616e+11	-7.01427e+10	-1.27576e+11
5.02784e+11	2.88707e+11	-1.90257e+11	-1.33388e+11
5.36563e+11	5.25659e+11	-1.02396e+11	-6.00085e+10
1.28929e+11	3.73051e+11	3.91293e+10	-1.52188e+11
2.78112e+11	2.60788e+11	5.77681e+09	-3.42576e+11
2.1806e+11	7.46e+11	-1.4844e+11	-3.35943e+11
4.94936e+11	2.559e+11	-8.3109e+10	8.4956e+10
1.64687e+11	1.81087e+11	1.04637e+11	7.58287e+10
2.56641e+11	2.57538e+11	-2.96144e+11	-1.18763e+11
1.29811e+11	4.40415e+11	-2.40187e+11	-2.10724e+11
2.487e+11	1.95047e+11	-1.59988e+11	-1.44963e+11
1.16539e+11	4.31674e+11	-4.35602e+10	-4.53717e+11
2.61809e+11	2.19218e+11	-3.50773e+11	-4.30481e+11
1.21079e+11	1.94866e+11	-4.33197e+11	-2.61616e+11
3.00438e+11	6.05148e+11	-4.1033e+10	-2.70468e+11
1.08024e+11	5.90149e+11	-4.88274e+10	-9.58316e+10
2.61249e+11	2.21622e+11	-3.599e+11	-3.05082e+11
1.19647e+11	2.78136e+11	-8.11949e+10	-3.92973e+11
3.28494e+11	1.89395e+11	-8.93831e+10	-1.97313e+11
5.46237e+11	3.72823e+11	-7.64139e+10	-1.2926e+11
4.07912e+11	3.20925e+11	-2.36648e+11	-8.45458e+10
3.9542e+11	4.51829e+11	-1.26288e+11	-3.6349e+11
3.60926e+11	4.15813e+11	-1.67044e+11	3.04174e+10
3.56158e+11	2.57123e+11	-1.82865e+11	-1.8498e+11
4.7837e+11	4.24117e+11	-4.62208e+10	-1.76854e+11
1.62885e+11	6.63357e+11	-1.11619e+11	-2.23732e+11
2.97507e+11	3.93793e+11	-9.96064e+10	-1.85393e+11
2.71454e+11	2.93393e+11	-7.56629e+10	-1.37369e+11
1.51012e+11	3.72329e+11	-2.56959e+11	-3.72772e+11
3.53704e+11	4.7627e+11	-2.50359e+11	8.38947e+10
4.13555e+11	2.13716e+11	-3.55656e+11	-1.72493e+11
1.97693e+11	3.42163e+11	-2.04527e+11	-3.3878e+11
2.00466e+11	2.08827e+11	-3.49018e+11	-5.78833e+11
3.40511e+11	3.76587e+11	-1.47164e+11	-1.90151e+11
2.31781e+11	3.63884e+11	2.85111e+10	-1.63623e+11
3.38965e+11	3.52774e+11	1.52677e+10	-4.49963e+10
2.81871e+11	5.55462e+11	-5.03083e+11	-1.03546e+11
2.04317e+11	3.18e+11	-6.51147e+10	-3.42742e+11
4.43118e+11	3.4252e+11	-1.84076e+11	-1.58174e+11
2.39425e+11	2.4206e+11	-1.55064e+11	-2.93155e+11
2.55588e+11	3.21993e+11	9.58752e+10	-1.4599e+11
1.98797e+11	2.24609e+11	-1.37065e+11	2.0162e+10
1.5638e+11	3.02517e+11	-3.3869e+11	-1.71475e+11
4.09735e+11	3.07161e+11	-6.07215e+10	-1.33499e+11
3.26328e+11	2.97211e+11	-2.8201e+11	-2.75594e+11
3.31119e+11	4.31403e+11	-1.35864e+11	-2.28039e+11
3.24593e+11	3.849e+11	-1.85018e+11	-1.2753e+11
5.15359e+11	5.05969e+11	-2.3614e+11	-4.84511e+09
2.82647e+11	2.84492e+11	-2.69134e+11	-9.47203e+10
3.41024e+11	3.79331e+11	-2.46337e+11	-2.84776e+10
2.98762e+11	4.2812e+11	-1.88798e+11	-2.09747e+11
1.46217e+11	2.45118e+11	-1.70555e+11	-3.70838e+11
2.88228e+11	2.42532e+11	-2.64626e+11	-2.01478e+11
3.7173e+11	2.41267e+11	-1.95961e+10	-3.56178e+11
3.47356e+11	3.89787e+11	-4.38628e+11	-3.1585e+11
2.25797e+11	4.54436e+11	-2.20007e+11	-1.62997e+11
1.65301e+11	3.71351e+11	-2.85812e+11	-2.38563e+11
4.18018e+11	3.99721e+11	-1.24747e+11	-4.3093e+10
1.09326e+11	2.09785e+11	-1.97967e+11	-2.33312e+11
1.81628e+11	4.27222e+11	-1.55323e+11	-3.0253e+11
3.29739e+11	4.01713e+11	-1.62093e+11	-4.41029e+11
2.77304e+11	3.94973e+11	-3.56686e+11	-1.55796e+11
1.9923e+11	2.04256e+11	-1.94478e+11	1.92223e+11
1.75391e+11	3.83374e+11	-7.87273e+10	-1.80468e+11
2.67784e+11	3.67448e+11	-2.46319e+11	1.50922e+11
4.88327e+11	3.09325e+11	-1.29131e+11	-1.02403e+11
3.59604e+11	1.91221e+11	-2.96804e+11	2.22528e+11
4.70535e+11	2.49973e+11	-2.70832e+11	-1.71997e+09
4.83184e+11	3.41926e+11	-1.58254e+11	-2.18145e+11
2.50346e+11	2.22286e+11	-2.29106e+11	-1.71953e+11
3.16331e+11	3.06713e+11	-9.69239e+10	-1.33123e+11
1.19722e+11	3.47772e+11	-5.70562e+11	-1.47961e+11
2.00677e+11	2.29206e+11	-7.01018e+10	-4.20339e+10
1.66241e+11	1.97624e+11	-2.99486e+11	-3.21594e+11
2.83469e+11	3.395e+11	-4.73645e+10	-2.66078e+11
2.78642e+11	1.72133e+11	-3.86777e+11	-2.86753e+11
1.43595e+11	3.84882e+11	-2.21306e+11	-1.16218e+10
6.90119e+11	3.70137e+11	-1.80957e+11	-4.4626e+11
